source,id,title,authors,year,doi,url,venue
google_scholar,https://www.tandfonline.com/doi/abs/10.2147/IJGM.S515170,Advances in Machine Learning for Mechanically Ventilated Patients,Y Xu; J Xue; Y Deng; L Tu; Y Ding,2025,,https://www.tandfonline.com/doi/abs/10.2147/IJGM.S515170,
google_scholar,https://arxiv.org/abs/2511.06111,Guardian-regularized Safe Offline Reinforcement Learning for Smart Weaning of Mechanical Circulatory Devices,A Tumay; S Sun; S Fereidooni; A Dumas,2025,,https://arxiv.org/abs/2511.06111,
google_scholar,https://www.jmir.org/2025/1/e63847/,Optimizing Vital Signs in Patients With Traumatic Brain Injury: Reinforcement Learning Algorithm Development and Validation,H Zhang; M Diao; S Zhang; P Ni; W Zhang; C Wu,2025,,https://www.jmir.org/2025/1/e63847/,
google_scholar,https://medinform.jmir.org/2025/1/e64592,Prediction of Spontaneous Breathing Trial Outcome in Critically Ill-Ventilated Patients Using Deep Learning: Development and Verification Study,HC Yang; ATH Hao; SC Liu; YC Chang,2025,,https://medinform.jmir.org/2025/1/e64592,
google_scholar,https://www.researchsquare.com/article/rs-2146974/latest,Reinforcement learning to help intensivists optimize mechanical ventilation settings (EZ-Vent): Derivation and validation using large databases,S Liu; Z Xu; Z Liu; X Sun; G Xie; M Feng; KC See,2022,,https://www.researchsquare.com/article/rs-2146974/latest,
google_scholar,https://www.nature.com/articles/s41746-023-00893-w,Development and validation of a reinforcement learning model for ventilation control during emergence from general anesthesia,H Lee; HK Yoon; J Kim; JS Park; CH Koo; D Won,2023,,https://www.nature.com/articles/s41746-023-00893-w,
google_scholar,https://www.mdpi.com/2306-5354/10/10/1163,Development of a machine learning model for predicting weaning outcomes based solely on continuous ventilator parameters during spontaneous breathing …,JE Park; DY Kim; JW Park; YJ Jung; KS Lee; JH Park,2023,,https://www.mdpi.com/2306-5354/10/10/1163,
google_scholar,https://ojs.aaai.org/index.php/AAAI/article/view/35013,Distribution-Free Uncertainty Quantification in Mechanical Ventilation Treatment: A Conformal Deep Q-Learning Framework,N Eghbali; T Alhanai; MM Ghassemi,2025,,https://ojs.aaai.org/index.php/AAAI/article/view/35013,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0952197623019681,Balancing therapeutic effect and safety in ventilator parameter recommendation: An offline reinforcement learning approach,B Zhang; X Qiu; X Tan,2024,,https://www.sciencedirect.com/science/article/pii/S0952197623019681,
google_scholar,https://www.sciencedirect.com/science/article/pii/S1036731425000335,Harnessing machine learning for predicting successful weaning from mechanical ventilation: A systematic review,FR Ahmed; N Al-Yateem; SA Nejadghaderi,2025,,https://www.sciencedirect.com/science/article/pii/S1036731425000335,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0933365721000804,Prediction of weaning from mechanical ventilation using convolutional neural networks,Y Jia; C Kaul; T Lawton; R Murray-Smith,2021,,https://www.sciencedirect.com/science/article/pii/S0933365721000804,
google_scholar,https://karger.com/res/article-abstract/doi/10.1159/000548955/937562,The Predictive Value of Respiratory Reserve for Weaning Assessed by Ventilation Parameters during Spontaneous Breathing Trials Based on Automated Machine …,G Xinjing; R Jie; L Zhibo; Q Yingzhi; Z Kai; W Wenjiao,2025,,https://karger.com/res/article-abstract/doi/10.1159/000548955/937562,
google_scholar,https://arxiv.org/abs/2110.10994,Interpretable machine learning for resource allocation with application to ventilator triage,J Grand-Clément; YH Goh; C Chan; V Goyal,2021,,https://arxiv.org/abs/2110.10994,
google_scholar,https://pubsonline.informs.org/doi/abs/10.1287/mnsc.2021.01427,Extubation decisions with predictive information for mechanically ventilated patients in the ICU,G Cheng; J Xie; Z Zheng; H Luo,2025,,https://pubsonline.informs.org/doi/abs/10.1287/mnsc.2021.01427,
google_scholar,https://yunglau.github.io/assets/pdf/DeepVentRLDM.pdf,Deep Conservative Reinforcement Learning for Personalization of Mechanical Ventilation Treatment,F Kondrup; T Jiralerspong; E Lau; N de Lara; J Shkrob,,,https://yunglau.github.io/assets/pdf/DeepVentRLDM.pdf,
google_scholar,https://medinform.jmir.org/2022/3/e28781,State of the art of machine learning–enabled clinical decision support in intensive care units: literature review,N Hong; C Liu; J Gao; L Han; F Chang,2022,,https://medinform.jmir.org/2022/3/e28781,
google_scholar,https://ieeexplore.ieee.org/abstract/document/10313431/,Reinforcement learning approach to sedation and delirium management in the intensive care unit,N Eghbali; T Alhanai,2023,,https://ieeexplore.ieee.org/abstract/document/10313431/,
google_scholar,https://arxiv.org/abs/2003.06474,Optimizing medical treatment for sepsis in intensive care: from reinforcement learning to pre-trial evaluation,L Li; I Albert-Smet; AA Faisal,2003,,https://arxiv.org/abs/2003.06474,
google_scholar,https://studenttheses.uu.nl/bitstream/handle/20.500.12932/30672/Nikki%20Doorhof%20-%20final%20thesis.pdf?sequence=2,Using reinforcement learning to improve clinical decision making in neonatal care,DJ Doorhof,2018,,https://studenttheses.uu.nl/bitstream/handle/20.500.12932/30672/Nikki%20Doorhof%20-%20final%20thesis.pdf?sequence=2,
google_scholar,Optimization of the sepsis treatment in the ICU using Reinforcement Learning,Optimization of the sepsis treatment in the ICU using Reinforcement Learning,SG Carreira,2022,,,
google_scholar,https://ieeexplore.ieee.org/abstract/document/10439998/,A reinforcement learning model for optimal treatment strategies in intensive care: assessment of the role of cardiorespiratory features,C Drudi; M Mollura; HL Li-wei,2024,,https://ieeexplore.ieee.org/abstract/document/10439998/,
google_scholar,https://search.proquest.com/openview/1bd06af3337c61d3e7a00abc31e4be11/1?pq-origsite=gscholar&cbl=2026366&diss=y,Apply Machine Learning Models as Clinical Decision Support Tools to Assist Clinician's Decision Making,L Siqi,2022,,https://search.proquest.com/openview/1bd06af3337c61d3e7a00abc31e4be11/1?pq-origsite=gscholar&cbl=2026366&diss=y,
google_scholar,https://dspace.mit.edu/handle/1721.1/123126,Predicting optimal sedation control with reinforcement learning,A Vajapey,2019,,https://dspace.mit.edu/handle/1721.1/123126,
google_scholar,https://www.frontiersin.org/journals/medicine/articles/10.3389/fmed.2025.1597556/abstract,Artificial intelligence and machine learning in acute respiratory distress syndrome management: Recent advances,S Li; R Yue; S Lu; J Luo; X Wu; Z Zhang; M Liu,2025,,https://www.frontiersin.org/journals/medicine/articles/10.3389/fmed.2025.1597556/abstract,
google_scholar,https://arxiv.org/abs/2510.15127,Navigating the consequences of mechanical ventilation in clinical intensive care settings through an evolutionary game-theoretic framework,DJ Albers; TD Bennett; J de Wiljes; BJ Smith,2025,,https://arxiv.org/abs/2510.15127,
google_scholar,https://www.researchgate.net/profile/Cheng-Guang/publication/343675248_Extubation_Decisions_with_Predictive_Information_for_Mechanically_Ventilated_Patients_in_ICU/links/609c1c8a299bf1a931317c07/Extubation-Decisions-with-Predictive-Information-for-Mechanically-Ventilated-Patients-in-ICU.pdf,Extubation decision making with predictive information for mechanically ventilated patients in ICU,G Cheng; J Xie; Z Zheng; H Luo,2019,,https://www.researchgate.net/profile/Cheng-Guang/publication/343675248_Extubation_Decisions_with_Predictive_Information_for_Mechanically_Ventilated_Patients_in_ICU/links/609c1c8a299bf1a931317c07/Extubation-Decisions-with-Predictive-Information-for-Mechanically-Ventilated-Patients-in-ICU.pdf,
google_scholar,https://www.frontiersin.org/journals/digital-health/articles/10.3389/fdgth.2021.608893/full,Patient-specific sedation management via deep reinforcement learning,N Eghbali; T Alhanai; MM Ghassemi,2021,,https://www.frontiersin.org/journals/digital-health/articles/10.3389/fdgth.2021.608893/full,
google_scholar,https://ieeexplore.ieee.org/abstract/document/10781564/,Reinforcement Learning for Heart Failure Treatment Optimization in the Intensive Care Unit,C Drudi; M Fechner; M Mollura; A Pace,2024,,https://ieeexplore.ieee.org/abstract/document/10781564/,
google_scholar,https://dl.acm.org/doi/abs/10.1145/3643856,Optimal treatment strategies for critical patients with deep reinforcement learning,S Job; X Tao; L Li; H Xie; T Cai; J Yong,2024,,https://dl.acm.org/doi/abs/10.1145/3643856,
google_scholar,https://link.springer.com/article/10.1007/s13755-025-00364-4,K-cql: an arterial blood gas analysis-based deep offline reinforcement learning algorithm for mechanical ventilation treatment,J Xi; S Dong; H Zhou; Y Zhao,2025,,https://link.springer.com/article/10.1007/s13755-025-00364-4,
google_scholar,https://www.nature.com/articles/s41746-022-00708-4,An interpretable RL framework for pre-deployment modeling in ICU hypotension management,K Zhang; H Wang; J Du; B Chu; AR Arévalo,2022,,https://www.nature.com/articles/s41746-022-00708-4,
google_scholar,https://arxiv.org/abs/2510.01508,Realistic CDSS Drug Dosing with End-to-end Recurrent Q-learning for Dual Vasopressor Control,WY Zou; J Feng; A Kalimouttou; JY Zhang,2025,,https://arxiv.org/abs/2510.01508,
google_scholar,https://www.mdpi.com/2075-4426/12/3/501,A simple algorithm using ventilator parameters to predict successfully rapid weaning program in cardiac intensive care unit patients,WT Chen; HL Huang; PS Ko; W Su; CC Kao,2022,,https://www.mdpi.com/2075-4426/12/3/501,
google_scholar,Optimal Stopping for Medical Treatment with Predictive Information: Theory and Application in ICU Mechanical Ventilation,Optimal Stopping for Medical Treatment with Predictive Information: Theory and Application in ICU Mechanical Ventilation,G Cheng; J Xie; Z Zheng,2020,,,
google_scholar,https://journals.lww.com/ccmjournal/fulltext/2024/02000/does_reinforcement_learning_improve_outcomes_for.29.aspx,Does reinforcement learning improve outcomes for critically ill patients? A systematic review and level-of-readiness assessment,M Otten; AR Jagesar; TA Dam; LA Biesheuvel,2024,,https://journals.lww.com/ccmjournal/fulltext/2024/02000/does_reinforcement_learning_improve_outcomes_for.29.aspx,
google_scholar,https://jamanetwork.com/journals/jama/article-abstract/2831858,Optimal vasopressin initiation in septic shock: the OVISS reinforcement learning study,A Kalimouttou; JN Kennedy; J Feng; H Singh; S Saria,2025,,https://jamanetwork.com/journals/jama/article-abstract/2831858,
google_scholar,https://link.springer.com/article/10.1186/s40635-025-00791-3,Artificial intelligence-driven decision support for patients with acute respiratory failure: a scoping review,P Gupta; AK Pearce; T Pham; M Miller,2025,,https://link.springer.com/article/10.1186/s40635-025-00791-3,
google_scholar,https://link.springer.com/article/10.1007/s11431-020-1778-8,Mechanical ventilation strategy for pulmonary rehabilitation based on patient-ventilator interaction,LM Hao; X Li; Y Shi; ML Cai; S Ren; F Xie; YN Li,2021,,https://link.springer.com/article/10.1007/s11431-020-1778-8,
google_scholar,https://www.sciencedirect.com/science/article/pii/S1746809415000920,Closed-loop control of anesthesia and mean arterial pressure using reinforcement learning,R Padmanabhan; N Meskin; WM Haddad,2015,,https://www.sciencedirect.com/science/article/pii/S1746809415000920,
google_scholar,深度 Q 學習用於尋找最佳拔管時機,深度 Q 學習用於尋找最佳拔管時機,YH Chien,2022,,,
google_scholar,https://www.researchgate.net/profile/Hassan-Ali-293/publication/389137789_Reinforcement_Learning_in_Healthcare_Optimizing_Treatment_Strategies_Dynamic_Resource_Allocation_and_Adaptive_Clinical_Decision-Making/links/67b686a1207c0c20fa8e8fe2/Reinforcement-Learning-in-Healthcare-Optimizing-Treatment-Strategies-Dynamic-Resource-Allocation-and-Adaptive-Clinical-Decision-Making.pdf,"Reinforcement learning in healthcare: optimizing treatment strategies, dynamic resource allocation, and adaptive clinical decision-making",H Ali,2022,,https://www.researchgate.net/profile/Hassan-Ali-293/publication/389137789_Reinforcement_Learning_in_Healthcare_Optimizing_Treatment_Strategies_Dynamic_Resource_Allocation_and_Adaptive_Clinical_Decision-Making/links/67b686a1207c0c20fa8e8fe2/Reinforcement-Learning-in-Healthcare-Optimizing-Treatment-Strategies-Dynamic-Resource-Allocation-and-Adaptive-Clinical-Decision-Making.pdf,
google_scholar,https://openreview.net/forum?id=2lKGfAyKZ7,Reinforcement learning-based decision-making for renal replacement therapy in ICU-acquired AKI patients,H Zhang; M Xiong; T Shi; W Liu; H Xu,2024,,https://openreview.net/forum?id=2lKGfAyKZ7,
google_scholar,https://link.springer.com/chapter/10.1007/978-3-032-06118-8_18,Offline Reinforcement Learning for Community-Acquired Pneumonia Management: A Feasibility Study,A Beeson; K Couper; G Montana,2025,,https://link.springer.com/chapter/10.1007/978-3-032-06118-8_18,
google_scholar,MACHINE LEARNING APPROACHES TO OPTIMISE THE MANAGEMENT OF PATIENTS WITH SEPSIS PHD THESIS,MACHINE LEARNING APPROACHES TO OPTIMISE THE MANAGEMENT OF PATIENTS WITH SEPSIS PHD THESIS,M Komorowski,,,,
google_scholar,https://arxiv.org/abs/2508.21101,Beyond Prediction: Reinforcement Learning as the Defining Leap in Healthcare AI,D Perera; G Habib; Q Xu; DJ Tan; K He,2025,,https://arxiv.org/abs/2508.21101,
google_scholar,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0299653,"Machine learning algorithm for ventilator mode selection, pressure and volume control",T Anitha; G Gopu; P Arun Mozhi Devan,2024,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0299653,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0039606020308254,Reinforcement learning in surgery,S Datta; Y Li; MM Ruppert; Y Ren; B Shickel,2021,,https://www.sciencedirect.com/science/article/pii/S0039606020308254,
google_scholar,https://openreview.net/forum?id=mFcDwatEW9,Probabilistic Digital Twin for Data-driven Smart Weaning of Mechanical Circulatory Devices,SH Sun; A Tumay; S Fereidooni; A Dumas,2025,,https://openreview.net/forum?id=mFcDwatEW9,
google_scholar,https://dl.acm.org/doi/abs/10.1145/3368555.3384450,Defining admissible rewards for high-confidence policy evaluation in batch reinforcement learning,N Prasad; B Engelhardt; F Doshi-Velez,2020,,https://dl.acm.org/doi/abs/10.1145/3368555.3384450,
google_scholar,https://link.springer.com/article/10.1007/s00134-024-07778-w,Setting the ventilator with AI support: challenges and perspectives,SJ Fritsch; M Cecconi,2025,,https://link.springer.com/article/10.1007/s00134-024-07778-w,
google_scholar,https://arxiv.org/abs/1907.09475,Deep reinforcement learning for clinical decision support: a brief survey,S Liu; KY Ngiam; M Feng,1907,,https://arxiv.org/abs/1907.09475,
google_scholar,https://search.proquest.com/openview/71cff208fba381d82fce3fe6d141afae/1?pq-origsite=gscholar&cbl=18750&diss=y,Machine learning for prediction of extubation readiness in extremely preterm newborns,CC Onu,2018,,https://search.proquest.com/openview/71cff208fba381d82fce3fe6d141afae/1?pq-origsite=gscholar&cbl=18750&diss=y,
google_scholar,https://www.nature.com/articles/s41746-024-01316-0,A primer on reinforcement learning in medicine for clinicians,P Jayaraman; J Desman; M Sabounchi,2024,,https://www.nature.com/articles/s41746-024-01316-0,
google_scholar,https://mehesjournal.com/index.php/pub/article/view/56,Evaluation of the Weaning Process in Patients Undergoing VA-ECMO Using Artificial Intelligence Based Approaches,GÇ Korhan,2025,,https://mehesjournal.com/index.php/pub/article/view/56,
google_scholar,https://search.proquest.com/openview/4d21c547a65042fa2076070ba8654a37/1?pq-origsite=gscholar&cbl=51922&diss=y,Methods for reinforcement learning in clinical decision support,N Prasad,2020,,https://search.proquest.com/openview/4d21c547a65042fa2076070ba8654a37/1?pq-origsite=gscholar&cbl=51922&diss=y,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0007091221007431,Is artificial intelligence ready to solve mechanical ventilation? Computer says blow,DC Marshall; M Komorowski,2022,,https://www.sciencedirect.com/science/article/pii/S0007091221007431,
google_scholar,https://proceedings.mlr.press/v68/raghu17a,Continuous state-space models for optimal sepsis treatment: a deep reinforcement learning approach,A Raghu; M Komorowski; LA Celi,2017,,https://proceedings.mlr.press/v68/raghu17a,
google_scholar,https://journals.sagepub.com/doi/abs/10.1177/29768675241298918,Artificial Intelligence for Mechanical Ventilation: A Transformative Shift in Critical Care,G Misseri; M Piattoli; G Cuttone,2024,,https://journals.sagepub.com/doi/abs/10.1177/29768675241298918,
google_scholar,https://luckiligent.github.io/assets/files/FERRY.pdf,Federated Reinforcement Learning for Therapeutic Interventions over ICUs with Noisy Labels,L Cao; Y Zhu; H Zhou; S Tan,2025,,https://luckiligent.github.io/assets/files/FERRY.pdf,
google_scholar,https://arxiv.org/abs/2505.21596,Learning optimal treatment strategies for intraoperative hypotension using deep reinforcement learning,E Adiyeke; T Liu; VSD Naganaboina; H Li,2025,,https://arxiv.org/abs/2505.21596,
google_scholar,https://iopscience.iop.org/article/10.1088/1361-6501/acc11e/meta,Mechanical ventilation intervention based on machine learning from vital signs monitoring: a scoping review,MR Baidillah; P Busono; R Riyanto,2023,,https://iopscience.iop.org/article/10.1088/1361-6501/acc11e/meta,
google_scholar,https://www.researchgate.net/profile/Jeremiah-Greg/publication/395708519_REINFORCEMENT_LEARNING_APPROACHES_FOR_OPTIMIZING_EMERGENCY_TREATMENT_PROTOCOLS/links/68d0770ff3032e2b4be279d8/REINFORCEMENT-LEARNING-APPROACHES-FOR-OPTIMIZING-EMERGENCY-TREATMENT-PROTOCOLS.pdf,REINFORCEMENT LEARNING APPROACHES FOR OPTIMIZING EMERGENCY TREATMENT PROTOCOLS,J Greg,2025,,https://www.researchgate.net/profile/Jeremiah-Greg/publication/395708519_REINFORCEMENT_LEARNING_APPROACHES_FOR_OPTIMIZING_EMERGENCY_TREATMENT_PROTOCOLS/links/68d0770ff3032e2b4be279d8/REINFORCEMENT-LEARNING-APPROACHES-FOR-OPTIMIZING-EMERGENCY-TREATMENT-PROTOCOLS.pdf,
google_scholar,https://journals.lww.com/arwy/fulltext/2023/06010/predictive_machine_learning_algorithms_in.2.aspx,Predictive machine learning algorithms in anticipating problems with airway management,M Senthilnathan; P Kundra,2023,,https://journals.lww.com/arwy/fulltext/2023/06010/predictive_machine_learning_algorithms_in.2.aspx,
google_scholar,https://link.springer.com/chapter/10.1007/978-3-031-15644-1_2,Deep learning-based prediction of mechanical ventilation reintubation in intensive care units,H Li; X Xie,2022,,https://link.springer.com/chapter/10.1007/978-3-031-15644-1_2,
google_scholar,https://arxiv.org/abs/1905.13167,Defining admissible rewards for high confidence policy evaluation,N Prasad; BE Engelhardt; F Doshi-Velez,1905,,https://arxiv.org/abs/1905.13167,
google_scholar,https://ieeexplore.ieee.org/abstract/document/10138664/,Federated inverse reinforcement learning for smart icus with differential privacy,W Gong; L Cao; Y Zhu; F Zuo; X He,2023,,https://ieeexplore.ieee.org/abstract/document/10138664/,
google_scholar,Satisficing Measure for Extubation Decision Analytics,Satisficing Measure for Extubation Decision Analytics,Z Lou; M Sun; J Xie; H Zhou,2024,,,
google_scholar,https://amulyayadav.github.io/AI4SG2023/images/34.pdf,NurSpecialist: Duel-Agent Reinforcement Learning for Dynamic Hospitalised Intervention Regimes using Electronic Health Records,Z Luo; P Watkinson; T Zhu,2022,,https://amulyayadav.github.io/AI4SG2023/images/34.pdf,
google_scholar,https://dl.acm.org/doi/abs/10.1145/3477600,Reinforcement learning in healthcare: A survey,C Yu; J Liu; S Nemati; G Yin,2021,,https://dl.acm.org/doi/abs/10.1145/3477600,
google_scholar,https://www.academia.edu/download/64417804/RAMB_SUPPLEMMENT_COVID_.pdf,Bioethical aspects of artificial intelligence: COVID-19 & end of life,OJR da Motta; E Silva,2020,,https://www.academia.edu/download/64417804/RAMB_SUPPLEMMENT_COVID_.pdf,
google_scholar,https://arxiv.org/abs/2103.05612,Challenges for reinforcement learning in healthcare,E Riachi; M Mamdani; M Fralick; F Rudzicz,2021,,https://arxiv.org/abs/2103.05612,
google_scholar,http://all.cs.umass.edu/pubs/2018/Jagannatha%20et%20al%20-%20Towards%20High%20Confidence.pdf,Towards high confidence off-policy reinforcement learning for clinical applications,A Jagannatha; P Thomas; H Yu,2018,,http://all.cs.umass.edu/pubs/2018/Jagannatha%20et%20al%20-%20Towards%20High%20Confidence.pdf,
google_scholar,https://www.scielo.br/j/bjmbr/a/fnQSTq5WbNvB3jTNDpBMY6J/,Comparison of the timed inspiratory effort index with the T-piece trial as a decision-making tool for extubation: a randomized controlled non-inferiority trial,MDP Godoy; LC Souza; AE Silva,2023,,https://www.scielo.br/j/bjmbr/a/fnQSTq5WbNvB3jTNDpBMY6J/,
google_scholar,https://pmc.ncbi.nlm.nih.gov/articles/PMC6371300/,Improving sepsis treatment strategies by combining deep and kernel-based reinforcement learning,X Peng; Y Ding; D Wihl; O Gottesman,2018,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6371300/,
google_scholar,https://www.researchgate.net/profile/Dr-Bhavanam/publication/266394218_Implementation_of_FPGA_based_LOW_-_COST_Logic_Signal_Analyzer_LSA/links/543164360cf29bbc127897fb/Implementation-of-FPGA-based-LOW-COST-Logic-Signal-Analyzer-LSA.pdf#page=25,Successful weaning from respiratory support system with Neural technology and Evolutionary algorithm,SF Parveen; VC Patil,2010,,https://www.researchgate.net/profile/Dr-Bhavanam/publication/266394218_Implementation_of_FPGA_based_LOW_-_COST_Logic_Signal_Analyzer_LSA/links/543164360cf29bbc127897fb/Implementation-of-FPGA-based-LOW-COST-Logic-Signal-Analyzer-LSA.pdf#page=25,
google_scholar,https://www.liebertpub.com/doi/abs/10.4187/respcare.07500,Monitoring big data during mechanical ventilation in the ICU,CD Smallwood,2020,,https://www.liebertpub.com/doi/abs/10.4187/respcare.07500,
google_scholar,https://www.mdpi.com/2306-5354/9/11/701,Toward evaluating critical factors of extubation outcome with XCSR-generated rules,PH Huang; LY Chen; WC Chung; CC Sheu; TC Hsiao,2022,,https://www.mdpi.com/2306-5354/9/11/701,
google_scholar,https://www.mdpi.com/1660-4601/18/17/9229,Biosignal-based digital biomarkers for prediction of ventilator weaning success,JE Park; TY Kim; YJ Jung; C Han; CM Park,2021,,https://www.mdpi.com/1660-4601/18/17/9229,
google_scholar,https://www.liebertpub.com/doi/abs/10.4187/respcare.07225,The timed inspiratory effort index as a weaning predictor: Analysis of intra-and interobserver reproducibility,BLS Guimaraes; LM de Azeredo; MDP Godoy,2020,,https://www.liebertpub.com/doi/abs/10.4187/respcare.07225,
google_scholar,https://arxiv.org/abs/1712.00654,Representation and reinforcement learning for personalized glycemic control in septic patients,WH Weng; M Gao; Z He; S Yan; P Szolovits,2017,,https://arxiv.org/abs/1712.00654,
google_scholar,A reinforcement learning approach to weaning of mechanical ventilation in intensive care units. arXiv. 2017,A reinforcement learning approach to weaning of mechanical ventilation in intensive care units. arXiv. 2017,N Prasad; LF Cheng; C Chivers; M Draugelis,2019,,,
google_scholar,https://ieeexplore.ieee.org/abstract/document/9871055/,A reinforcement learning application for optimal fluid and vasopressor interventions in septic icu patients,M Mollura; C Drudi; LW Lehman,2022,,https://ieeexplore.ieee.org/abstract/document/9871055/,
google_scholar,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394242528.ch13,Predicting Ventilation Needs in Intensive Care Unit,S Yashini Priyankha; S Sumathi,2024,,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394242528.ch13,
google_scholar,The Importance of Modeling Patient State in Reinforcement Learning for Precision Medicine.”,The Importance of Modeling Patient State in Reinforcement Learning for Precision Medicine.”,BE Engelhardt; N Prasad; LF Cheng; C Chivers,2021,,,
google_scholar,Engelhardt Barbara E. A reinforcement learning approach to weaning of mechanical ventilation in intensive care units,Engelhardt Barbara E. A reinforcement learning approach to weaning of mechanical ventilation in intensive care units,P Niranjani; C Li-Fang; C Corey; D Michael,2017,,,
google_scholar,https://www.mdpi.com/2306-5354/8/5/60,Mechanical ventilator parameter estimation for lung health through machine learning,SS Oruganti Venkata; A Koenig; RM Pidaparti,2021,,https://www.mdpi.com/2306-5354/8/5/60,
google_scholar,https://books.google.com/books?hl=en&lr=&id=FAahEAAAQBAJ&oi=fnd&pg=PA15&dq=(%22reinforcement+learning%22+OR+%22Q-learning%22+OR+PPO+OR+DQN+OR+%22markov+decision%22+OR+MDP)+AND+(%22mechanical+ventilation%22+OR+ventilator+OR+%22ventilatory+support%22)+AND+(wean+OR+extubat+OR+%22spontaneous+breathing+trial%22)&ots=BjfH8Z_bo4&sig=IYIc0LdVD1PKMg-HszB1wx5aYPc,Deep Learning-Based Prediction,H Li; X Xie,2022,,https://books.google.com/books?hl=en&lr=&id=FAahEAAAQBAJ&oi=fnd&pg=PA15&dq=(%22reinforcement+learning%22+OR+%22Q-learning%22+OR+PPO+OR+DQN+OR+%22markov+decision%22+OR+MDP)+AND+(%22mechanical+ventilation%22+OR+ventilator+OR+%22ventilatory+support%22)+AND+(wean+OR+extubat+OR+%22spontaneous+breathing+trial%22)&ots=BjfH8Z_bo4&sig=IYIc0LdVD1PKMg-HszB1wx5aYPc,
google_scholar,https://search.proquest.com/openview/f6fdaef58b7fa11e433fda4c5591aff8/1?pq-origsite=gscholar&cbl=18750,Cardiac rhythm during mechanical ventilation and weaning from ventilation,MH Hammash,2010,,https://search.proquest.com/openview/f6fdaef58b7fa11e433fda4c5591aff8/1?pq-origsite=gscholar&cbl=18750,
google_scholar,A reinforcement learning approach to weaning of mechanical ventilation in intensive care units. arXiv . 2017,A reinforcement learning approach to weaning of mechanical ventilation in intensive care units. arXiv . 2017,N Prasad; LF Cheng; C Chivers; M Draugelis,,,,
google_scholar,A Reinforcement Learning Approach to Weaning of Mechanical Ventilation in Intensive Care Units. ArXiv170406300 Cs. 2017 Apr 20,A Reinforcement Learning Approach to Weaning of Mechanical Ventilation in Intensive Care Units. ArXiv170406300 Cs. 2017 Apr 20,N Prasad; LF Cheng; C Chivers; M Draugelis,2019,,,
google_scholar,A reinforcement learning approach to weaning of mechanical ventilation in intensive care units. ArXiv170406300 Cs,A reinforcement learning approach to weaning of mechanical ventilation in intensive care units. ArXiv170406300 Cs,N Prasad; LF Cheng; C Chivers; M Draugelis,2017,,,
google_scholar,https://www.scitepress.org/Papers/2021/107292/107292.pdf,Inverse reinforcement learning for healthcare applications: A survey,MA Chadi; H Mousannif,2022,,https://www.scitepress.org/Papers/2021/107292/107292.pdf,
google_scholar,https://arxiv.org/abs/2502.16477,Unmasking societal biases in respiratory support for ICU patients through social determinants of health,M Moukheiber; L Moukheiber; D Moukheiber,2025,,https://arxiv.org/abs/2502.16477,
google_scholar,https://www.frontiersin.org/articles/10.3389/fphys.2023.1113379/full,Pendelluft as a predictor of weaning in critically ill patients: an observational cohort study,D Wang; Y Ning; L He; K Pan; X Xiong; S Jing,2023,,https://www.frontiersin.org/articles/10.3389/fphys.2023.1113379/full,
google_scholar,https://ieeexplore.ieee.org/abstract/document/10081849/,Optimal fluid and vasopressor interventions in septic icu patients through reinforcement learning model,M Mollura; C Drudi; L Lehman,2022,,https://ieeexplore.ieee.org/abstract/document/10081849/,
google_scholar,https://www.frontiersin.org/articles/10.3389/fmed.2023.1109411/full,Artificial intelligence for clinical decision support for monitoring patients in cardiovascular ICUs: a systematic review,S Moazemi; S Vahdati; J Li; S Kalkhoff,2023,,https://www.frontiersin.org/articles/10.3389/fmed.2023.1109411/full,
google_scholar,https://journals.sagepub.com/doi/abs/10.1177/0885066620956620,AI in the intensive care unit: up-to-date review,D Nguyen; B Ngo,2021,,https://journals.sagepub.com/doi/abs/10.1177/0885066620956620,
google_scholar,A reinforcement learning approach to weaning of mechanical ventilation in intensive care units. arXiv preprint.(2017),A reinforcement learning approach to weaning of mechanical ventilation in intensive care units. arXiv preprint.(2017),N Prasad; LF Cheng; C Chivers; M Draugelis,,,,
google_scholar,https://www.frontiersin.org/journals/digital-health/articles/10.3389/fdgth.2024.1502434/full,Artificial intelligence in respiratory care,M Karthika; JK Sreedharan; M Shevade,2024,,https://www.frontiersin.org/journals/digital-health/articles/10.3389/fdgth.2024.1502434/full,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0306437921001010,Electronic health records based reinforcement learning for treatment optimizing,T Li; Z Wang; W Lu; Q Zhang; D Li,2022,,https://www.sciencedirect.com/science/article/pii/S0306437921001010,
google_scholar,https://arxiv.org/abs/1805.12298,Evaluating reinforcement learning algorithms in observational health settings,O Gottesman; F Johansson; J Meier; J Dent,2018,,https://arxiv.org/abs/1805.12298,
